Temperature,Humidity,CO2,Occupancy,minute,hour,day
19.65,38.345,513.0,0,21,7,14
19.6,38.29,504.0,0,21,7,14
19.6,38.29,503.33,0,23,7,14
19.6,38.29,502.0,0,24,7,14
19.6,38.29,503.0,0,25,7,14
19.6,38.2,506.5,0,25,7,14
19.6,38.09,500.0,0,27,7,14
19.6,38.09,499.5,0,27,7,14
19.6,38.09,499.5,0,28,7,14
19.63,38.12667,507.67,0,30,7,14
19.6,38.09,514.33,0,31,7,14
19.6,38.045,513.0,0,32,7,14
19.6,38.0,505.5,0,33,7,14
19.6,38.045,502.0,0,34,7,14
19.6,38.0,502.0,0,34,7,14
19.6,37.9,503.0,0,36,7,14
19.6,37.9,506.0,0,37,7,14
19.6,37.9,502.0,0,38,7,14
19.6,37.9,508.5,0,38,7,14
19.6,37.9,507.0,0,40,7,14
19.6,37.9,508.0,0,40,7,14
19.6,37.845,507.0,0,41,7,14
19.65,37.845,506.5,0,43,7,14
19.6,37.7,506.5,0,44,7,14
19.63,37.73,504.0,0,45,7,14
19.62,37.7225,506.5,0,46,7,14
19.6,37.7,503.5,0,46,7,14
19.6,37.7,503.5,0,47,7,14
19.6,37.7,506.0,0,49,7,14
19.6,37.645,503.5,0,50,7,14
19.6,37.7,503.0,0,51,7,14
19.6,37.7,509.0,0,52,7,14
19.6,37.645,508.0,0,53,7,14
19.63,37.62667,502.67,0,53,7,14
19.65,37.645,508.5,0,54,7,14
19.63,37.56,510.0,0,56,7,14
19.7,37.59,504.33,0,57,7,14
19.65,37.45,503.0,0,58,7,14
19.7,37.5,505.0,0,59,7,14
19.7,37.45,507.0,0,59,7,14
19.7,37.5,510.5,0,0,8,14
19.65,37.45,513.0,0,2,8,14
19.63,37.43333,506.67,0,3,8,14
19.7,37.4,509.5,0,4,8,14
19.7,37.4,510.5,0,5,8,14
19.7,37.4,511.0,0,6,8,14
19.7,37.29,515.0,0,6,8,14
19.7,37.29,511.5,0,8,8,14
19.74,37.245,506.5,0,9,8,14
19.7,37.2,503.0,0,10,8,14
19.74,37.245,505.0,0,10,8,14
19.7,37.2,502.0,0,12,8,14
19.79,37.2,501.0,0,12,8,14
19.79,37.12667,505.0,0,13,8,14
19.79,37.09,507.5,0,15,8,14
19.79,37.09,507.5,0,16,8,14
19.79,37.09,505.33,0,17,8,14
19.79,37.0,508.5,0,18,8,14
19.79,37.0,508.0,0,19,8,14
19.79,37.0,506.5,0,19,8,14
19.79,37.0,504.5,0,21,8,14
19.79,36.9,504.5,0,22,8,14
19.84,36.95,502.5,0,23,8,14
19.84,36.895,502.0,0,23,8,14
19.82,36.82667,506.33,0,25,8,14
19.84,36.845,503.5,0,25,8,14
19.79,36.79,504.5,0,26,8,14
19.89,36.9,506.5,0,28,8,14
19.79,36.79,505.0,0,29,8,14
19.79,36.79,507.5,0,30,8,14
19.89,36.79,508.5,0,31,8,14
19.84,36.745,505.0,0,31,8,14
19.89,36.79,508.0,0,32,8,14
19.89,36.79,507.5,0,34,8,14
19.89,36.79,503.0,0,35,8,14
19.79,36.7,503.0,0,36,8,14
19.82,36.73,499.33,0,37,8,14
19.89,36.79,500.5,0,38,8,14
19.86,36.7675,501.75,0,38,8,14
19.89,36.79,502.0,0,39,8,14
19.89,36.7225,503.25,0,41,8,14
19.89,36.7,507.75,0,42,8,14
19.86,36.7,508.5,0,43,8,14
19.84,36.7225,503.5,0,44,8,14
19.79,36.7,503.0,0,44,8,14
19.86,36.6725,507.5,0,45,8,14
19.89,36.7,510.25,0,47,8,14
19.89,36.645,509.5,0,48,8,14
19.89,36.66333,506.0,0,49,8,14
19.89,36.645,506.5,0,50,8,14
19.89,36.59,510.0,0,51,8,14
19.94,36.545,508.0,0,51,8,14
19.93,36.5,508.33,0,53,8,14
19.89,36.5,512.5,0,54,8,14
20.0,36.5,508.0,0,55,8,14
20.0,36.5,507.0,0,55,8,14
20.0,36.4,502.0,0,57,8,14
19.97,36.4,501.25,0,57,8,14
19.94,36.5,501.0,0,58,8,14
19.94,36.5,503.5,0,0,9,14
19.89,36.5,505.33,0,1,9,14
19.94,36.5,506.0,0,2,9,14
19.97,36.475,504.25,0,3,9,14
19.94,36.5,501.5,0,4,9,14
19.93,36.5,502.33,0,4,9,14
19.94,36.5,503.5,0,6,9,14
19.96,36.5,505.33,0,7,9,14
19.94,36.45,506.0,0,8,9,14
20.0,36.3175,508.25,0,8,9,14
20.0,36.29,504.0,0,10,9,14
20.0,36.29,507.75,0,10,9,14
20.05,36.3175,510.75,0,11,9,14
20.0,36.29,508.0,0,13,9,14
20.0,36.29,508.5,0,14,9,14
20.0,36.29,504.75,0,15,9,14
20.0,36.345,505.5,0,16,9,14
20.0,36.3725,503.75,0,16,9,14
20.0,36.4,502.0,0,17,9,14
20.0,36.4,500.0,0,19,9,14
20.0,36.4,502.0,0,20,9,14
20.0,36.425,500.0,0,21,9,14
20.0,36.4,506.0,0,22,9,14
20.0,36.4,503.0,0,23,9,14
20.0,36.4,498.75,0,23,9,14
20.0,36.475,502.75,0,24,9,14
19.93,36.5,504.33,0,26,9,14
19.89,36.5,506.5,0,27,9,14
20.0,36.5,506.5,0,28,9,14
20.0,36.425,503.75,0,29,9,14
20.0,36.4,503.0,0,29,9,14
20.0,36.4,505.5,0,30,9,14
20.0,36.29,506.0,0,32,9,14
20.03,36.32667,508.67,0,33,9,14
20.02,36.2675,506.0,0,34,9,14
20.07,36.26,504.67,0,35,9,14
20.1,36.245,508.0,0,36,9,14
20.1,36.2,507.5,0,36,9,14
20.15,36.2,501.0,0,38,9,14
20.1,36.2,504.0,0,39,9,14
20.15,36.2,504.5,0,40,9,14
20.13,36.2,503.67,0,40,9,14
20.1,36.2,506.0,0,42,9,14
20.15,36.2,504.0,0,42,9,14
20.18,36.2,500.75,0,43,9,14
20.1,36.2,501.5,0,45,9,14
20.17,36.2,510.33,0,46,9,14
20.15,36.2,503.25,0,47,9,14
20.13,36.26,507.0,0,48,9,14
20.1,36.29,505.75,0,49,9,14
20.1,36.29,506.0,0,49,9,14
20.08,36.345,501.5,0,51,9,14
20.03,36.32667,503.33,0,52,9,14
20.0,36.29,509.0,0,53,9,14
20.05,36.345,505.0,0,53,9,14
20.1,36.29,502.5,0,55,9,14
20.1,36.29,503.75,0,55,9,14
20.1,36.32667,508.33,0,56,9,14
20.07,36.36333,509.0,0,58,9,14
20.1,36.345,508.0,0,59,9,14
20.1,36.345,505.25,0,0,10,14
20.1,36.32667,506.67,0,1,10,14
20.1,36.29,504.0,0,1,10,14
20.1,36.29,504.0,0,2,10,14
20.13,36.29,506.0,0,4,10,14
20.1,36.2225,503.75,0,5,10,14
20.1,36.23,507.67,0,6,10,14
20.1,36.29,511.0,0,7,10,14
20.1,36.345,506.0,0,8,10,14
20.1,36.4,505.5,0,8,10,14
20.05,36.3725,506.0,0,9,10,14
20.1,36.4,508.0,0,11,10,14
20.1,36.5,506.0,0,12,10,14
20.07,36.5,507.33,0,13,10,14
20.02,36.5225,508.25,0,14,10,14
20.05,36.545,510.5,0,14,10,14
20.02,36.5225,510.5,0,15,10,14
20.02,36.55,506.25,0,17,10,14
20.05,36.645,507.0,0,18,10,14
20.02,36.59,507.75,0,19,10,14
20.0,36.53,507.33,0,20,10,14
20.03,36.53,508.67,0,21,10,14
20.1,36.59,512.5,0,21,10,14
20.1,36.59,512.5,0,23,10,14
20.1,36.59,512.0,0,24,10,14
20.1,36.59,512.5,0,25,10,14
20.1,36.645,506.5,0,25,10,14
20.08,36.6725,510.75,0,27,10,14
20.05,36.7,509.0,0,27,10,14
20.08,36.545,509.25,0,28,10,14
20.15,36.545,511.0,0,30,10,14
20.1,36.59,498.67,0,31,10,14
20.1,36.475,504.5,0,32,10,14
20.17,36.43333,505.33,0,33,10,14
20.18,36.3725,506.75,0,34,10,14
20.2,36.29,506.5,0,34,10,14
20.23,36.32667,505.67,0,36,10,14
20.27,36.345,510.5,0,37,10,14
20.2,36.2,515.5,0,38,10,14
20.26,36.26,515.33,0,38,10,14
20.29,36.29,517.0,0,40,10,14
20.29,36.29,517.0,0,40,10,14
20.29,36.29,513.0,0,41,10,14
20.26,36.32667,511.67,0,43,10,14
20.24,36.345,516.5,0,44,10,14
20.29,36.4,516.0,0,45,10,14
20.29,36.4,511.0,0,46,10,14
20.26,36.26,508.67,0,46,10,14
20.29,36.345,512.5,0,47,10,14
20.29,36.29,510.67,0,49,10,14
20.34,36.29,510.25,0,50,10,14
20.36,36.195,514.5,0,51,10,14
20.39,36.09,514.75,0,52,10,14
20.39,36.0,517.0,0,53,10,14
20.5,36.0,518.0,0,53,10,14
20.57,35.86333,515.33,0,54,10,14
20.62,35.79,518.5,0,56,10,14
20.65,35.79,516.0,0,57,10,14
20.7,35.79,515.67,0,58,10,14
20.67,35.69333,516.0,0,59,10,14
20.73,35.66333,512.0,0,59,10,14
20.74,35.59,511.5,0,0,11,14
20.79,35.59,508.0,0,2,11,14
20.79,35.59,507.75,0,3,11,14
20.79,35.5225,512.0,0,4,11,14
20.79,35.5,512.75,0,5,11,14
20.79,35.5,513.5,0,6,11,14
20.79,35.4,515.0,0,6,11,14
20.79,35.4,513.33,0,8,11,14
20.79,35.4,509.75,0,9,11,14
20.82,35.425,510.25,0,10,11,14
20.79,35.345,515.0,0,10,11,14
20.79,35.4,513.5,0,12,11,14
20.82,35.4,504.0,0,12,11,14
20.79,35.4,505.5,0,13,11,14
20.79,35.4,506.5,0,15,11,14
20.84,35.45,505.5,0,16,11,14
20.82,35.425,506.5,0,17,11,14
20.79,35.4,505.33,0,18,11,14
20.74,35.4,503.5,0,19,11,14
20.76,35.36333,503.75,0,19,11,14
20.7,35.3725,505.0,0,21,11,14
20.7,35.4,503.25,0,22,11,14
20.7,35.4,497.33,0,23,11,14
20.7,35.43333,497.0,0,23,11,14
20.7,35.4,502.0,0,25,11,14
20.76,35.4,500.0,0,25,11,14
20.77,35.29,505.25,0,26,11,14
20.74,35.09,507.0,0,28,11,14
20.7,35.16333,507.67,0,29,11,14
20.7,35.2225,508.5,0,30,11,14
20.7,35.26,508.67,0,31,11,14
20.68,35.2675,508.0,0,31,11,14
20.7,35.2675,504.75,0,32,11,14
20.68,35.24,498.25,0,34,11,14
20.6,35.2,503.0,0,35,11,14
20.6,35.26,501.67,0,36,11,14
20.57,35.29,499.0,0,37,11,14
20.6,35.345,504.25,0,38,11,14
20.6,35.29,503.67,0,38,11,14
20.57,35.32667,500.67,0,39,11,14
20.6,35.3175,504.75,0,41,11,14
20.52,35.29,507.5,0,42,11,14
20.52,35.3175,505.75,0,43,11,14
20.55,35.29,503.0,0,44,11,14
20.5,35.345,509.25,0,44,11,14
20.53,35.32667,508.0,0,45,11,14
20.6,35.29,503.0,0,47,11,14
20.6,35.23,505.0,0,48,11,14
20.65,35.2225,506.0,0,49,11,14
20.7,35.145,506.0,0,50,11,14
20.7,35.1175,508.5,0,51,11,14
20.7,35.09,515.33,0,51,11,14
20.7,35.03,513.67,0,53,11,14
20.79,34.95,511.25,0,54,11,14
20.79,34.8175,510.0,0,55,11,14
20.79,34.79,509.5,0,55,11,14
20.79,34.79,508.5,0,57,11,14
20.82,34.79,504.33,0,57,11,14
20.89,34.79,509.5,0,58,11,14
20.89,34.745,509.5,0,0,12,14
20.93,34.73,504.0,0,1,12,14
20.89,34.7,507.5,0,2,12,14
20.92,34.7,510.5,0,3,12,14
20.89,34.7,508.75,0,4,12,14
20.89,34.645,508.5,0,4,12,14
20.89,34.7,506.75,0,6,12,14
20.86,34.66333,504.0,0,7,12,14
20.89,34.7,503.0,0,8,12,14
20.86,34.56,510.67,0,8,12,14
20.84,34.545,511.0,0,10,12,14
20.82,34.43333,512.0,0,10,12,14
20.82,34.4,509.0,0,11,12,14
20.79,34.5,507.25,0,13,12,14
20.79,34.43333,510.33,0,14,12,14
20.79,34.5,513.0,0,15,12,14
20.79,34.46667,511.67,0,16,12,14
20.79,34.5,501.0,0,16,12,14
20.79,34.5,503.5,0,17,12,14
20.79,34.5,514.0,0,19,12,14
20.79,34.4,510.0,0,20,12,14
20.79,34.3175,508.75,0,21,12,14
20.74,34.4,509.0,0,22,12,14
20.7,34.44,508.5,0,23,12,14
20.7,34.56,506.25,0,23,12,14
20.7,34.59,509.5,0,24,12,14
20.7,34.53,512.33,0,26,12,14
20.7,34.5,513.5,0,27,12,14
20.7,34.59,513.5,0,28,12,14
20.6,34.59,513.0,0,29,12,14
20.6,34.59,514.0,0,29,12,14
20.6,34.59,514.0,0,30,12,14
20.55,34.645,515.0,0,32,12,14
20.5,34.79,504.5,0,33,12,14
20.5,34.8975,510.0,0,34,12,14
20.5,35.0,510.5,0,35,12,14
20.44,34.95,504.75,0,36,12,14
20.46,34.96667,505.0,0,36,12,14
20.39,34.925,506.5,0,38,12,14
20.39,35.0,505.0,0,39,12,14
20.39,35.0,508.75,0,40,12,14
20.39,35.0,508.0,0,40,12,14
20.39,35.0,505.0,0,42,12,14
20.39,35.0,505.33,0,42,12,14
20.39,35.09,504.25,0,43,12,14
20.36,35.09,500.0,0,45,12,14
20.32,35.09,499.0,0,46,12,14
20.36,35.16333,501.0,0,47,12,14
20.34,35.2,503.5,0,48,12,14
20.39,35.2,497.67,0,49,12,14
20.36,35.1725,498.25,0,49,12,14
20.39,35.09,501.0,0,51,12,14
20.39,35.09,499.75,0,52,12,14
20.39,35.09,499.0,0,53,12,14
20.39,35.09,496.75,0,53,12,14
20.39,35.09,497.0,0,55,12,14
20.43,35.09,496.33,0,55,12,14
20.42,35.0225,494.5,0,56,12,14
20.5,35.0,499.0,0,58,12,14
20.5,35.0,500.0,0,59,12,14
20.5,35.0,495.5,0,0,13,14
20.6,34.8725,492.75,0,1,13,14
20.6,34.82667,494.0,0,1,13,14
20.62,34.79,497.25,0,2,13,14
20.62,34.79,498.75,0,4,13,14
20.7,34.845,498.5,0,5,13,14
20.68,34.736,495.0,0,6,13,14
20.73,34.62667,495.0,0,7,13,14
20.77,34.59,497.0,0,8,13,14
20.82,34.62667,502.33,0,8,13,14
20.79,34.5,498.25,0,9,13,14
20.79,34.5,498.0,0,11,13,14
20.79,34.5,497.5,0,12,13,14
20.79,34.5,494.25,0,13,13,14
20.79,34.545,500.5,0,14,13,14
20.79,34.59,498.5,0,14,13,14
20.79,34.59,498.0,0,15,13,14
20.74,34.59,499.0,0,17,13,14
20.73,34.62667,504.0,0,18,13,14
20.72,34.6175,499.25,0,19,13,14
20.7,34.7,495.75,0,20,13,14
20.7,34.7,496.67,0,21,13,14
20.7,34.7,496.0,0,21,13,14
20.68,34.7675,498.75,0,23,13,14
20.7,34.79,496.0,0,24,13,14
20.7,34.8175,498.0,0,25,13,14
20.7,34.9,498.0,0,25,13,14
20.65,34.975,500.25,0,27,13,14
20.6,34.96667,503.33,0,27,13,14
20.6,35.0,503.0,0,28,13,14
20.6,35.0225,501.5,0,30,13,14
20.6,35.09,503.5,0,31,13,14
20.6,35.12667,503.33,0,32,13,14
20.6,35.1725,507.5,0,33,13,14
20.6,35.1725,505.5,0,34,13,14
20.6,35.16333,507.0,0,34,13,14
20.6,35.145,512.0,0,36,13,14
20.6,35.09,506.0,0,37,13,14
20.6,35.2,506.5,0,38,13,14
20.6,35.2,496.5,0,38,13,14
20.6,35.2,497.5,0,40,13,14
20.6,35.245,496.0,0,40,13,14
20.5,35.29,503.0,0,41,13,14
20.55,35.29,504.0,0,43,13,14
20.5,35.29,505.5,0,44,13,14
20.53,35.29,507.5,0,45,13,14
20.52,35.29,501.0,0,46,13,14
20.57,35.29,501.33,0,46,13,14
20.5,35.32667,498.0,0,47,13,14
20.5,35.29,502.75,0,49,13,14
20.5,35.32667,502.0,0,50,13,14
20.5,35.3725,502.0,0,51,13,14
20.5,35.4,502.5,0,52,13,14
20.5,35.4,509.0,0,53,13,14
20.5,35.4,509.0,0,53,13,14
20.42,35.3175,504.0,0,54,13,14
20.5,35.4,509.0,0,56,13,14
20.43,35.36333,508.0,0,57,13,14
20.39,35.3725,505.0,0,58,13,14
20.39,35.4,502.67,0,59,13,14
20.39,35.43333,502.33,0,59,13,14
20.36,35.425,503.25,0,0,14,14
20.39,35.5,508.5,0,2,14,14
20.32,35.5,510.67,0,3,14,14
20.29,35.59,509.0,0,4,14,14
20.29,35.59,501.5,0,5,14,14
20.29,35.59,504.25,0,6,14,14
20.34,35.545,503.0,0,6,14,14
20.29,35.59,502.67,0,8,14,14
20.29,35.59,506.0,0,9,14,14
20.29,35.59,506.5,0,10,14,14
20.29,35.59,505.0,0,10,14,14
20.27,35.5675,507.25,0,12,14,14
20.29,35.7,506.75,0,12,14,14
20.29,35.7,505.0,0,13,14,14
20.2,35.59,505.0,0,15,14,14
20.2,35.7,506.67,0,16,14,14
20.2,35.7,511.5,0,17,14,14
20.2,35.7,511.0,0,18,14,14
20.2,35.7,506.5,0,19,14,14
20.2,35.7,506.0,0,19,14,14
20.2,35.7,507.25,0,21,14,14
20.17,35.7,504.0,0,22,14,14
20.17,35.73,507.0,0,23,14,14
20.15,35.7,510.0,0,23,14,14
20.1,35.7,506.75,0,25,14,14
20.1,35.745,506.0,0,25,14,14
20.13,35.79,511.33,0,26,14,14
20.13,35.79,509.33,0,28,14,14
20.15,35.79,511.0,0,29,14,14
20.1,35.79,508.33,0,30,14,14
20.1,35.79,516.0,0,31,14,14
20.13,35.86333,510.0,0,31,14,14
20.15,35.79,510.5,0,32,14,14
20.1,35.878,508.6,0,34,14,14
20.1,35.9,513.0,0,35,14,14
20.1,35.86333,508.33,0,36,14,14
20.1,35.79,506.67,0,37,14,14
20.1,35.9,509.25,0,38,14,14
20.1,35.9,510.0,0,38,14,14
20.1,35.9,511.0,0,39,14,14
20.1,35.9,511.0,0,41,14,14
20.05,35.8725,505.5,0,42,14,14
20.05,35.925,504.5,0,43,14,14
20.05,35.95,505.0,0,44,14,14
20.05,35.95,508.0,0,44,14,14
20.0,35.9,506.33,0,45,14,14
20.0,35.9,513.0,0,47,14,14
20.0,35.9,511.0,0,48,14,14
20.0,35.9,511.33,0,49,14,14
20.0,35.9,511.0,0,50,14,14
20.0,35.9,504.5,0,51,14,14
20.0,35.9,505.0,0,51,14,14
20.0,35.9,508.25,0,53,14,14
20.0,35.9,506.33,0,54,14,14
20.0,35.925,508.75,0,55,14,14
20.0,35.9,512.5,0,55,14,14
20.0,35.9,514.0,0,57,14,14
20.0,35.95,508.0,0,57,14,14
20.0,36.0,513.0,0,58,14,14
20.0,36.0,510.5,0,0,15,14
19.97,36.0,506.75,0,1,15,14
19.96,36.0,508.67,0,2,15,14
19.94,36.0,510.5,0,3,15,14
20.0,36.0,513.0,0,4,15,14
19.94,36.0,513.0,0,4,15,14
19.94,36.0,512.0,0,6,15,14
19.89,36.0,514.0,0,7,15,14
19.93,36.0,509.0,0,8,15,14
19.93,36.0,506.0,0,8,15,14
19.89,36.0,505.5,0,10,15,14
19.89,36.0,506.5,0,10,15,14
19.89,36.0,509.5,0,11,15,14
19.89,36.09,513.5,0,13,15,14
19.89,36.09,513.0,0,14,15,14
19.89,36.0,512.0,0,15,15,14
19.89,36.0,509.0,0,16,15,14
19.89,36.0,502.75,0,16,15,14
19.89,36.0,503.33,0,17,15,14
19.89,36.045,511.0,0,19,15,14
19.89,36.12667,517.67,0,20,15,14
19.89,36.2,518.0,0,21,15,14
19.89,36.2,519.0,0,22,15,14
19.89,36.29,509.0,0,23,15,14
19.89,36.29,510.0,0,23,15,14
19.89,36.29,510.5,0,24,15,14
19.89,36.29,508.0,0,26,15,14
19.89,36.29,509.0,0,27,15,14
19.89,36.29,511.0,0,28,15,14
19.89,36.23,511.0,0,29,15,14
19.89,36.2,513.5,0,29,15,14
19.89,36.2,518.5,0,30,15,14
19.94,36.2,514.0,0,32,15,14
19.89,36.2,512.0,0,33,15,14
19.89,36.2,509.0,0,34,15,14
19.89,36.2,510.5,0,35,15,14
19.89,36.2,511.0,0,36,15,14
19.84,36.245,512.0,0,36,15,14
19.86,36.245,510.75,0,38,15,14
19.82,36.2,513.0,0,39,15,14
19.82,36.145,511.67,0,40,15,14
19.79,36.1725,509.8,0,40,15,14
19.79,36.09,513.0,0,42,15,14
19.79,36.145,508.5,0,42,15,14
19.79,36.2,510.5,0,43,15,14
19.79,36.2,509.0,0,45,15,14
19.84,36.145,513.0,0,46,15,14
19.82,36.12667,515.33,0,47,15,14
19.79,36.2,516.5,0,48,15,14
19.79,36.2,512.67,0,49,15,14
19.79,36.2,512.0,0,49,15,14
19.79,36.2,512.0,0,51,15,14
19.79,36.2,504.0,0,52,15,14
19.79,36.2,507.5,0,53,15,14
19.79,36.2,505.5,0,53,15,14
19.79,36.16333,509.0,0,55,15,14
19.89,36.2,515.67,0,55,15,14
19.89,36.145,516.0,0,56,15,14
19.89,36.09,515.0,0,58,15,14
19.89,36.09,513.0,0,59,15,14
19.89,36.0675,512.25,0,0,16,14
19.89,36.0,515.0,0,1,16,14
19.94,35.925,510.5,0,1,16,14
20.0,35.9,500.0,0,2,16,14
19.93,35.9,506.67,0,4,16,14
20.0,35.9,513.0,0,5,16,14
20.0,35.9,517.0,0,6,16,14
20.0,35.9,516.5,0,7,16,14
20.0,35.79,516.0,0,8,16,14
20.0,35.79,516.0,0,8,16,14
20.0,35.79,512.0,0,9,16,14
20.0,35.745,511.5,0,11,16,14
20.0,35.7,515.0,0,12,16,14
20.05,35.745,521.5,0,13,16,14
20.07,35.76,517.0,0,14,16,14
20.1,35.9,509.0,0,14,16,14
20.0,35.79,512.0,0,15,16,14
20.0,35.79,514.5,0,17,16,14
20.0,35.79,515.0,0,18,16,14
20.0,35.79,522.0,0,19,16,14
20.07,35.86333,519.33,0,20,16,14
20.0,35.745,524.0,0,21,16,14
20.1,35.82667,518.33,0,21,16,14
20.0,35.7,517.0,0,23,16,14
20.05,35.745,513.5,0,24,16,14
20.1,35.79,512.5,0,25,16,14
20.1,35.73,510.0,0,25,16,14
20.1,35.745,509.0,0,27,16,14
20.1,35.745,509.0,0,27,16,14
20.1,35.79,516.0,0,28,16,14
20.1,35.79,516.0,0,30,16,14
20.05,35.845,516.0,0,31,16,14
20.0,35.79,516.0,0,32,16,14
20.03,35.82667,513.33,0,33,16,14
20.03,35.9,512.33,0,34,16,14
20.0,35.9,514.75,0,34,16,14
20.0,35.9,518.0,0,36,16,14
20.0,35.9,516.5,0,37,16,14
20.0,35.9,518.0,0,38,16,14
20.0,35.86333,516.67,0,38,16,14
20.03,35.86333,518.0,0,40,16,14
20.05,35.845,514.0,0,40,16,14
20.0,35.79,517.0,0,41,16,14
20.03,35.82667,518.33,0,43,16,14
20.07,35.82667,520.0,0,44,16,14
20.1,35.79,518.0,0,45,16,14
20.1,35.79,510.0,0,46,16,14
20.07,35.76,511.67,0,46,16,14
20.03,35.73,510.67,0,47,16,14
20.1,35.82667,513.67,0,49,16,14
20.1,35.745,515.0,0,50,16,14
20.1,35.79,509.0,0,51,16,14
20.05,35.7,514.0,0,52,16,14
20.0,35.7,517.0,0,53,16,14
20.1,35.79,519.0,0,53,16,14
20.0,35.7,518.0,0,54,16,14
20.05,35.745,515.5,0,56,16,14
20.0,35.7,515.0,0,57,16,14
20.0,35.59,514.0,0,58,16,14
20.0,35.7,513.5,0,59,16,14
20.0,35.7,509.0,0,59,16,14
20.0,35.7,510.0,0,0,17,14
20.0,35.7,513.33,0,2,17,14
20.0,35.7,516.0,0,3,17,14
20.0,35.7,515.0,0,4,17,14
20.0,35.7,515.0,0,5,17,14
20.0,35.7,519.5,0,6,17,14
20.0,35.7,518.0,0,6,17,14
20.0,35.7,514.0,0,8,17,14
20.0,35.7,515.5,0,9,17,14
20.0,35.7,516.5,0,10,17,14
20.0,35.66333,514.33,0,10,17,14
20.0,35.59,515.0,0,12,17,14
20.0,35.7,514.5,0,12,17,14
20.0,35.7,515.0,0,13,17,14
20.0,35.7,514.5,0,15,17,14
20.0,35.7,515.0,0,16,17,14
20.0,35.7,519.5,0,17,17,14
20.0,35.7,517.0,0,18,17,14
20.0,35.7,518.0,0,19,17,14
20.0,35.7,516.0,0,19,17,14
20.0,35.7,520.0,0,21,17,14
20.0,35.66333,518.67,0,22,17,14
20.0,35.59,520.0,0,23,17,14
20.0,35.59,520.0,0,23,17,14
20.0,35.59,521.5,0,25,17,14
20.0,35.59,521.0,0,25,17,14
20.0,35.59,516.0,0,26,17,14
20.0,35.59,516.5,0,28,17,14
20.0,35.59,521.0,0,29,17,14
20.0,35.59,522.0,0,30,17,14
20.0,35.5,519.33,0,31,17,14
20.0,35.5,515.0,0,31,17,14
20.0,35.5,512.0,0,32,17,14
20.0,35.5,516.33,0,34,17,14
19.94,35.5,513.0,0,35,17,14
20.0,35.5,516.0,0,36,17,14
20.0,35.5,516.5,0,37,17,14
20.0,35.5,515.33,0,38,17,14
20.0,35.5,516.0,0,38,17,14
20.0,35.45,515.0,0,39,17,14
20.0,35.4,523.0,0,41,17,14
20.0,35.4,521.0,0,42,17,14
20.0,35.5,519.0,0,43,17,14
20.0,35.4,517.0,0,44,17,14
20.0,35.4,514.0,0,44,17,14
20.0,35.4,516.0,0,45,17,14
19.89,35.45,518.5,0,47,17,14
19.89,35.5,519.0,0,48,17,14
19.89,35.5,516.67,0,49,17,14
19.89,35.5,516.0,0,50,17,14
19.89,35.5,515.0,0,51,17,14
19.89,35.5,516.5,0,51,17,14
19.93,35.4,518.67,0,53,17,14
19.89,35.45,517.0,0,54,17,14
19.89,35.5,518.0,0,55,17,14
19.89,35.5,514.5,0,55,17,14
19.89,35.5,516.0,0,57,17,14
19.89,35.5,519.0,0,57,17,14
19.89,35.5,515.5,0,58,17,14
19.89,35.5,515.5,0,0,18,14
19.89,35.5,511.0,0,1,18,14
19.89,35.5,509.0,0,2,18,14
19.84,35.5,513.5,0,3,18,14
19.89,35.5,515.0,0,4,18,14
19.79,35.5,515.0,0,4,18,14
19.89,35.5,514.0,0,6,18,14
19.84,35.45,520.0,0,7,18,14
19.89,35.5,517.33,0,8,18,14
19.84,35.5,513.5,0,8,18,14
19.89,35.5,514.5,0,10,18,14
19.89,35.5,522.0,0,10,18,14
19.79,35.5,523.0,0,11,18,14
19.84,35.45,522.5,0,13,18,14
19.79,35.5,515.0,0,14,18,14
19.79,35.5,517.0,0,15,18,14
19.79,35.5,515.0,0,16,18,14
19.79,35.5,513.5,0,16,18,14
19.79,35.5,520.0,0,17,18,14
19.79,35.5,517.0,0,19,18,14
19.79,35.5,513.0,0,20,18,14
19.79,35.5,517.5,0,21,18,14
19.79,35.5,520.0,0,22,18,14
19.84,35.5,519.5,0,23,18,14
19.89,35.5,522.0,0,23,18,14
19.79,35.4,518.5,0,24,18,14
19.79,35.4,519.5,0,26,18,14
19.84,35.45,517.0,0,27,18,14
19.86,35.46667,522.75,0,28,18,14
19.89,35.5,523.0,0,29,18,14
19.79,35.4,523.0,0,29,18,14
19.89,35.5,526.0,0,30,18,14
19.89,35.5,526.67,0,32,18,14
19.89,35.45,524.5,0,33,18,14
19.84,35.4,521.0,0,34,18,14
19.86,35.4,524.0,0,35,18,14
19.84,35.4,523.0,0,36,18,14
19.89,35.45,522.5,0,36,18,14
19.79,35.4,512.0,0,38,18,14
19.89,35.5,521.0,0,39,18,14
19.79,35.4,521.0,0,40,18,14
19.84,35.45,518.5,0,40,18,14
19.79,35.4,517.0,0,42,18,14
19.89,35.46667,519.67,0,42,18,14
19.89,35.5,519.0,0,43,18,14
19.89,35.45,519.0,0,45,18,14
19.82,35.4,516.33,0,46,18,14
19.84,35.45,519.0,0,47,18,14
19.84,35.45,519.0,0,48,18,14
19.89,35.4,522.0,0,49,18,14
19.84,35.4,521.5,0,49,18,14
19.86,35.4,515.25,0,51,18,14
19.89,35.4,521.0,0,52,18,14
19.84,35.4,520.0,0,53,18,14
